Life expectancy,Year,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling
74.9,2011,17,0,1.2,0,96,701,57.9,0,97,6.6,96,0.1,6938.3,13452239.1,2.2,2.3,0.7,12.9
74.7,2010,18,0,1.5,0,9,217,57.4,0,95,6.8,95,0.1,6938.3,13452239.1,2.3,2.3,0.7,13
74.4,2009,111,0,1.8,0,95,5,56.9,0,96,6.7,96,0.1,6938.3,13452239.1,2.3,2.4,0.7,13
74.2,2008,111,0,1.7,0,97,27,56.4,0,96,6.9,95,0.1,6938.3,13452239.1,2.4,2.4,0.7,12.2
73.5,2007,12,0,1.8,0,96,1,55.9,0,96,6.9,95,0.1,6938.3,13452239.1,2.4,2.5,0.7,12.2
73.7,2006,122,0,1.7,0,89,3,55.4,0,92,7.6,93,0.1,6938.3,13452239.1,2.5,2.5,0.7,12.1
73.6,2005,12,0,1.8,0,53,5,54.9,0,98,8,97,0.1,6938.3,13452239.1,2.5,2.6,0,11.9
73.5,2004,12,0,2.1,0,79.5,9,54.5,0,95,8.6,94,0.1,6938.3,13452239.1,2.6,2.6,0,11.9
73.2,2003,126,0,2.4,0,79.5,18,54.1,0,96,9.2,96,0.1,6938.3,13452239.1,2.7,2.7,0,11.9
72.8,2002,128,0,2.5,0,79.5,19,53.6,0,97,9.1,96,0.1,6938.3,13452239.1,2.7,2.7,0,11.9
73.1,2001,126,0,3.3,0,79.5,27,53.2,0,91,8.2,91,0.1,6938.3,13452239.1,2.8,2.8,0,11.8
72.6,2000,125,0,2.9,0,79.5,36,52.7,0,96,8.5,95,0.1,6938.3,13452239.1,2.8,2.8,0,11.7
68.3,2015,152,2,4.3,0,76,43,17.4,2,75,6.1,76,0.1,1161.8,124977,1.9,11.1,0.6,12.5
68,2014,155,2,0,28.1,77,47,17,2,76,1.5,77,0.1,1153.5,1212814,1.9,11.1,0.6,12.5
67.7,2013,158,2,0,3.4,82,4,16.6,2,82,1.3,82,0.1,117.8,1184366,11.1,11.2,0.6,12.5
67.4,2012,159,2,0,30.2,83,16,16.2,2,83,1.1,83,0.1,1117.8,115676,11.2,11.3,0.6,12.5
67.2,2011,161,2,0.5,2.7,67,763,15.8,3,66,0.8,67,0.1,114.6,1131523,11.3,11.4,0.6,12.5
66.9,2010,163,2,0.1,38.6,72,50,15.5,3,72,0.9,72,0.1,849.9,119591,11.5,11.5,0.6,12.4
66.6,2009,165,2,0.1,36.2,72,10,15.1,3,78,1.2,72,0.1,757.3,19221,11.6,11.6,0.6,12.1
66.2,2008,168,2,0.1,36.7,79,0,14.7,3,79,0.7,79,0.1,643.7,17811,11.7,11.7,0.6,11.7
65.8,2007,173,2,0.1,11.8,79.5,0,14.2,3,7,0.4,7,0.1,524.9,164973,11.8,11.8,0.5,11.3
64.9,2006,186,2,0,28.1,79.5,90,13.9,3,62,0.7,63,0.1,441.5,148621,11.9,11.9,0.5,11
63.7,2005,26,3,0.4,7.1,79.5,203,13.5,3,55,1.5,55,0.1,478.3,126484,12,11.9,0.5,10.6
62.3,2004,229,3,0.4,8.4,79.5,41,13.2,3,57,1.3,57,0.1,467.5,996698,12,12,0.5,10.2
61,2003,25,3,0.4,46.4,79.5,94,12.9,4,55,2.5,55,0.1,471.5,96852,12.1,12.1,0.5,9.8
62,2002,261,3,0.5,5.6,79.5,0,12.6,4,38,3.9,54,0.1,48.6,923825,12.1,12.1,0.5,9.8
59.4,2001,269,3,0.5,6.6,79.5,0,12.3,4,82.8,3.8,82.3,0.1,56.4,892531,12.1,12.2,0.5,9.8
58.7,2000,276,3,0.5,49.1,79.5,0,11.9,4,82.8,3.3,82.3,0.1,422.3,87167,12.2,12.2,0,0
59.9,2015,287,13,4.3,0,88,20,24.3,20,88,6.1,88,1,551.1,741682,6.5,6.2,0.5,12
59.7,2014,285,13,0,4.9,87,577,23.7,20,85,5.3,87,1,62.1,7228915,6.6,6.4,0.5,12
59.4,2013,287,14,0,48.7,84,564,23.1,20,84,5.1,84,1.5,579.4,742948,6.8,6.6,0.5,12
58.9,2012,294,14,0,41.6,84,238,22.6,21,84,5.1,84,1.7,563.7,6859482,7,6.8,0.5,12
58.3,2011,34,14,1.4,39.1,85,187,22,21,85,5.2,85,2.6,562.3,6679282,7.1,7,0.5,11.5
57.4,2010,323,14,1.2,42,83,120,21.4,21,83,5.4,83,3.8,487.9,652952,7.3,7.2,0.4,11
56.7,2009,336,14,1.2,77.1,78,425,2.9,22,78,6.6,78,4.3,499.6,633472,7.5,7.4,0.4,10.6
56.2,2008,344,14,1.3,69.4,24,187,2.4,22,8,5.7,81,4.8,513.4,6161796,7.7,7.6,0.4,10.1
55.9,2007,344,14,1.4,0.7,79.5,8,19.8,22,72,5.6,82,5.1,42.8,5997385,7.9,7.8,0.4,10.6
55.7,2006,345,15,1.4,6.2,79.5,26,19.3,22,85,5.6,84,5,377.3,5837792,8.1,8,0.4,10.2
55,2005,357,15,1.1,36.6,79.5,38,18.9,22,8,5.2,82,5,372.2,5683268,8.4,8.3,0.4,10.1
54.9,2004,355,15,1,4,79.5,61,18.4,22,71,5.6,71,5.1,350,5534598,8.6,8.5,0.4,10
54.7,2003,355,15,1,3,79.5,295,17.9,22,72,5,72,5.2,31.4,539141,8.8,8.7,0.4,9.9
54.7,2002,351,15,1,2,79.5,363,17.5,22,58,4.7,59,5.3,28.8,5251472,9,8.9,0.4,9.7
54.6,2001,345,14,1,2,79.5,1833,17.1,22,51,4.3,5,5.3,26.6,511177,9.2,9.1,0.4,9.4
54.6,2000,339,14,1.1,2,79.5,3578,16.6,22,63,4.4,64,5.1,26.4,497367,9.4,9.3,0.4,9.3
73.5,2015,133,0,4.3,0,78,0,75.2,0,8,6.1,78,0.1,493.8,16364,0.1,0.1,0.7,14.3
73.3,2014,135,0,0,566,8,0,74.8,0,82,5.2,8,0.1,4192.3,15782,0.1,0.1,0.7,14.3
73.2,2013,137,0,0,584.9,82,0,74.3,0,84,5,82,0.1,4266.6,15328,0.1,0.1,0.7,14.3
73,2012,138,0,0,63.8,77,0,73.8,0,79,4.5,77,0.1,451.5,14951,0.1,0.1,0.7,14.4
72.9,2011,14,0,1,7,82,0,73.3,0,84,4.6,82,0.1,445.2,14577,0.1,0.1,0.7,14.4
72.8,2010,142,0,1.2,471.8,82,0,72.7,0,84,4.6,82,0.1,3547.6,14137,0.1,0.1,0.7,14.4
72.5,2009,147,0,1.1,4.8,84,0,72.1,0,86,4.7,84,0.1,37.8,1364,0.1,0.1,0.7,14.5
72.6,2008,145,0,1.1,569.6,84,0,71.5,0,88,5.1,86,0.1,3392.6,135,0.1,0.1,0.7,14.5
72.5,2007,146,0,2.1,568.9,87,0,7.8,0,88,5.8,87,0.1,2932.3,12357,0.1,0.1,0.7,14.5
72.4,2006,148,0,1.8,503.6,89,0,7.1,0,89,5.6,88,0.1,2892.5,11689,0.1,0.1,0.7,14.6
72.3,2005,15,0,1.6,689.9,89,0,69.4,0,9,6.5,89,0.1,2594.7,1141,0.1,0.1,0.7,14.6
72.2,2004,151,0,1.8,423.3,9,0,68.6,0,91,4.9,9,0.1,2284.4,146,0.1,0.1,0.7,14.6
72,2003,153,0,1.8,45.9,85,0,67.8,0,91,5.9,9,0.1,229.7,99789,0.1,0.1,0.7,13.7
71.9,2002,155,0,1.5,310.8,88,0,67,0,85,5.3,84,0.1,1842.4,99184,0.1,0.1,0.7,13.5
71.8,2001,157,0,1.4,330.1,91,4,66.2,0,91,5.7,89,0.1,1838,98611,0.1,0.1,0.7,13.2
71.6,2000,158,0,1.2,40.5,93,0,65.5,0,91,4.8,91,0.1,263.3,9882,0.1,0.1,0.7,13.7
71.2,2015,17,0,4.3,0,9,0,47.1,0,88,6.1,96,0.3,17321.8,13692,5.7,5.9,0.8,12.7
71.1,2014,171,0,6.9,1578.9,92,0,46,0,94,5.9,92,0.3,19325.2,1354493,5.8,6,0.8,12.7
71,2013,172,0,6.7,167.3,92,0,45,0,94,6,92,0.3,1967.8,1348248,5.8,6,0.8,12.7
78,2012,174,0,6.7,1486.2,92,0,44,0,91,5.8,92,0.4,19152.5,1341588,5.9,6.1,0.8,12.6
76,2011,176,0,6.5,145,9,0,43,0,91,5.6,9,0.4,1954,1334788,5.9,6.2,0.8,12.6
74,2010,179,0,6.5,1389.8,9,0,42,0,91,5.3,9,0.4,16683.9,13281,5.9,6.3,0.8,12.5
71,2009,183,0,6.4,128.1,9,0,41.1,0,9,6.5,9,0.2,1458.9,1321618,6,6.4,0.8,12.5
69.9,2008,185,0,6.4,1902.7,9,0,4.2,0,91,4.4,9,0.3,21188.1,1315372,6.1,6.4,0.8,12.4
69.7,2007,187,0,6.4,136.9,89,0,39.3,0,9,4.8,88,0.7,1653.2,13926,6.1,6.5,0.8,12.4
69.6,2006,188,0,6.4,103.4,89,0,38.4,0,89,4.5,92,0.6,1496,133144,6.2,6.6,0.8,12.3
69.5,2005,189,0,6.1,1187.9,95,0,37.6,0,95,5.3,95,0.5,12323.1,1296934,6.3,6.7,0.7,12.3
69.4,2004,19,0,5.8,11.9,94,0,36.8,0,94,5.2,94,1,129.5,129535,6.3,6.8,0.7,12.2
69.3,2003,191,0,5.5,78.7,76,0,36,1,91,5.1,91,0.5,884.5,128452,6.4,6.9,0.7,12
69.2,2002,192,0,5.1,72,5,0,35.2,1,96,5,96,2,749.6,1277837,6.5,7,0.7,11.9
69.1,2001,194,0,4.6,516.7,79.5,0,34.4,1,91,4.4,91,1.2,6935.7,127238,6.6,7.1,0.7,11.8
69.1,2000,197,0,4.7,43.6,79.5,0,33.6,1,9,4.2,9,0.9,643.9,1267984,6.7,7.2,0.7,11.7
75.3,2015,1,3,4.3,0,98,16,61.2,3,98,6.1,98,0.1,3828.9,11273661,6.5,6.4,0.7,14.6
75.1,2014,12,3,1.4,604.9,98,15,6.2,3,98,7,98,0.1,4271.7,1114398,6.5,6.4,0.7,14.7
74.9,2013,13,3,1.3,594.6,98,16,59.3,3,98,7.3,98,0.1,4199.5,1114558,6.4,6.3,0.7,14.7
74.9,2012,13,3,1.3,585.9,97,48,58.3,3,97,7.2,97,0.1,4137.6,1886668,6.4,6.3,0.7,14.6
74.8,2011,13,3,1.3,623.2,98,11,57.4,3,98,7.2,98,0.1,4256.9,1761467,6.4,6.3,0.7,14.5
74.8,2010,12,3,1.3,64.9,98,1,56.5,3,98,6.5,98,0.1,414.2,1639931,6.3,6.3,0.7,14.4
74.7,2009,12,3,1.4,585.6,99,1,55.6,3,99,6.2,99,0.1,4130,1521834,6.3,6.3,0.7,14.4
74.7,2008,12,3,1.4,53.1,99,2,54.7,3,99,5.6,99,0.1,431.9,147336,6.3,6.3,0.7,14.3
74.6,2007,12,3,1.2,469.6,98,4,53.9,4,98,5.6,98,0.1,3778.2,129887,6.3,6.3,0.7,14.3
74.4,2006,12,3,1.5,420.1,99,3,53.1,4,99,5.6,99,0.1,3371.7,1196136,6.3,6.3,0.7,14.2
74.2,2005,14,3,1.4,379.5,97,15,52.2,4,98,5.6,98,0.1,3194.6,112482,6.4,6.3,0.7,13.9
74,2004,15,3,1.4,379.8,96,1,51.4,4,97,5.6,97,0.1,3112.8,11761,6.4,6.3,0.7,13.6
73.7,2003,17,4,1.3,321.8,92,22,5.6,4,95,5.4,95,0.1,2762,9939678,6.4,6.3,0.7,13.5
73.5,2002,19,4,1.2,262.8,93,98,49.7,5,96,5.3,96,0.1,2346.6,9864326,6.5,6.4,0.7,13.3
73.2,2001,11,4,1.2,257.3,94,231,48.9,5,98,5.3,98,0.1,2254.9,978571,6.5,6.4,0.7,13.1
72.9,2000,112,4,1.2,264.8,94,47,48.1,5,97,5.4,97,0.1,2213.9,9699197,6.6,6.5,0.6,12.8
75.8,2015,16,15,4.3,0,97,342,66.1,18,97,6.1,97,0.1,1979.5,78271472,4.9,4.8,0.8,14.5
75.5,2014,17,16,1.5,181.9,96,565,65.3,19,96,5.4,96,0.1,12127.2,773628,4.9,4.7,0.8,14.5
75.2,2013,19,17,1.4,188.1,97,7405,64.5,20,98,5.4,98,0.1,12542.9,75787333,4.9,4.7,0.8,14.4
74.8,2012,112,19,1.5,20.8,97,349,63.7,22,97,5.2,97,0.1,1172.4,74569867,4.9,4.7,0.8,14.3
74.5,2011,114,20,1.5,1275.9,96,111,62.8,23,97,5.3,97,0.1,11341.1,7349455,4.9,4.7,0.7,13.8
74.2,2010,116,21,1.5,32.8,96,7,61.9,25,97,5.6,97,0.1,1672.6,72326914,4.9,4.7,0.7,13
73.9,2009,118,23,1.4,106.9,94,4,61.1,27,96,6.8,96,0.1,936.5,71339185,4.9,4.8,0.7,12.5
73.5,2008,121,25,1.4,22.7,92,0,6.2,29,96,6.7,96,0.1,185.7,74432,5,4.8,0.7,12.5
73.2,2007,124,26,1.3,115.6,96,3,59.3,31,96,6.4,96,0.1,979.5,69597281,5,4.8,0.7,12.3
72.8,2006,126,28,1.3,103.5,82,34,58.5,34,9,5.8,9,0.1,834.9,6876345,5,4.8,0.7,11.9
72.4,2005,129,30,1.3,833,85,6200,57.6,36,9,5.5,9,0.1,7384.4,679346,5,4.9,0.7,11.9
72,2004,132,33,1.4,1.1,77,8927,56.8,39,85,5.4,85,0.1,64.7,677855,5.1,4.9,0.7,12
71.6,2003,135,35,1.4,459.1,68,5844,55.9,43,69,5.3,68,0.1,4718.5,668583,5.1,5,0.7,11.9
71.2,2002,138,38,1.5,35.6,72,7823,55.1,46,78,5.4,78,0.1,366.6,6514354,5.2,5,0.7,11.5
78,2001,14,41,1.5,256.4,77,30509,54.3,50,88,5.2,88,0.1,3119.6,64191474,5.2,5.1,0.7,11.1
74,2000,143,44,1.5,421.3,71,16244,53.5,54,85,5,85,0.1,4316.6,6324121,5.3,5.2,0.6,10.7
66.3,2015,215,6,4.3,0,99,0,48.6,7,99,6.1,99,0.1,6432.7,5565284,3.3,3.3,0.7,10.8
66,2014,217,7,2.9,691.1,97,0,47.7,8,98,2.7,98,0.1,7962.4,5466241,3.3,3.3,0.7,10.8
65.4,2013,228,7,2.9,63.7,98,0,46.7,8,98,2.1,98,0.1,734.4,5366277,3.2,3.3,0.7,10.7
65.6,2012,22,7,2.8,579.4,98,0,45.9,8,98,2,97,0.1,6675.3,5267839,3.2,3.3,0.7,10.7
65.6,2011,217,7,2.6,490.4,97,0,45,8,97,2,97,0.1,5650,517461,3.2,3.3,0.7,10.6
65.8,2010,211,7,2.5,385.3,96,0,44.2,8,96,2,96,0.1,4439.2,58721,3.2,3.3,0,10.6
65.6,2009,215,6,2.4,37.9,97,0,43.4,8,97,1.9,96,0.1,436.5,5795,3.2,3.3,0,10.5
64.5,2008,235,6,2.4,34.2,96,0,42.7,8,96,1.9,96,0.1,394.5,4935762,3.2,3.3,0,10.5
64.1,2007,241,6,2.6,0.4,98,59,42,8,98,2.2,98,0.1,26.4,487137,3.3,3.3,0,10.4
63.7,2006,245,6,2.7,29.3,98,48,41.3,8,98,2.9,98,0.1,2136.7,48115,3.3,3.3,0,10.4
63.3,2005,248,6,2.9,2.2,99,0,4.7,8,99,3.5,99,0.1,174.5,4754641,3.4,3.4,0,10.3
63.5,2004,238,6,2.9,186.1,96,1,4,8,98,4.3,97,0.1,1453.9,473398,3.4,3.4,0,10.3
63.4,2003,231,7,2.9,179.6,97,1,39.4,8,66,3.9,83,0.1,1283.9,4655741,3.5,3.4,0,10.3
63.3,2002,229,7,2.3,130.4,96,11,38.7,8,99,3.3,98,0.1,967.9,4612,3.5,3.5,0,10.2
64,2001,221,7,2.4,106.2,79.5,9,38.1,9,94,3.9,95,0.1,774.5,45648,3.6,3.5,0,10.2
63.8,2000,224,7,2.9,88.2,79.5,113,37.5,9,98,3.9,97,0.1,643.2,4516131,3.6,3.6,0,0
69.3,2013,168.8,0,0,78.3,9,0,79.3,0,9,16.6,9,0.1,3542.1,1819,0.2,0.1,0.6,0
62.3,2015,291,66,4.3,0,78,478,18.5,93,82,6.1,78,3.1,693.9,414487,5.6,5.6,0.5,10
61.5,2014,38,68,0,14.2,78,314,18.1,97,82,7.2,78,3.2,719.2,38833338,5.7,5.6,0.5,10
67,2013,325,71,0,90.8,78,7878,17.6,103,82,7.5,78,4,662.5,37553726,5.7,5.7,0.5,10
60,2012,339,73,0,92.9,78,2027,17.2,109,82,7.6,78,4.6,647.7,3636796,5.8,5.8,0.5,10
59.3,2011,347,76,10.2,94.5,82,3312,16.7,114,82,9.9,82,6.8,584.4,3593648,5.9,5.9,0.5,10.7
58.4,2010,362,79,10,116.2,8,1313,16.3,119,79,11.2,8,8,595,33915133,6,6,0.5,10.9
57.5,2009,378,82,9.6,87,79,1601,15.9,124,78,8.4,79,8.1,647.2,32771895,6.1,6.1,0.5,10.8
56.3,2008,41,84,9.8,72.9,71,1319,15.6,130,69,9.1,71,8.2,449.7,31663896,6.2,6.2,0.5,10.6
55.5,2007,41,88,9.7,6,73,3776,15.2,137,7,9.8,73,8.4,41.9,359487,6.3,6.3,0.4,10.3
54.9,2006,41,93,9.8,50.8,64,5736,14.8,145,62,9.9,64,8.6,336.5,2955662,6.4,6.4,0.4,10.6
53.2,2005,446,99,10.1,44.5,64,22,14.5,155,59,9.4,64,8.7,315.8,2854394,6.5,6.5,0.4,10.9
51.3,2004,485,104,9.9,36.6,62,141,14.2,164,58,8.9,62,8.9,288.2,27568436,6.6,6.6,0.4,11.6
51,2003,53,109,10.2,4.4,44,29429,13.9,173,57,7.5,59,9.4,238,2662482,6.7,6.7,0.4,11.5
48.8,2002,523,112,10.4,2.7,29,49871,13.6,181,57,7.8,57,10,24.2,2571848,6.8,6.8,0.4,11
47.7,2001,539,115,10.6,27,79.5,48543,13.3,187,56,7.3,55,10.8,235,24854892,6.9,6.9,0.4,10.8
46.6,2000,554,116,10.5,22.6,79.5,42554,13,191,55,6.8,52,11.6,257.6,2439274,7,7,0.4,9.8
71.3,2015,195,4,4.3,0,22,105,61.3,5,51,6.1,23,0.2,2124.7,4515429,2.3,2.4,0.7,15.3
78,2014,23,4,8.1,5.7,22,0,6.7,5,45,7.1,23,0.2,314.7,45271947,2.3,2.4,0.7,15.2
71,2013,198,4,8.4,52.4,46,0,6.1,5,72,7.7,76,0.2,429.7,454896,2.3,2.4,0.7,15.2
77,2012,25,5,8.4,453.8,46,12746,59.6,5,72,7.5,76,0.2,3855.4,455933,2.4,2.4,0.7,15.1
75,2011,24,5,8.5,415.2,21,1333,59,5,54,7,5,0.2,3569.8,45761,2.4,2.5,0.7,14.9
69.8,2010,212,5,8.4,375.7,48,39,58.5,6,57,7.8,52,0.2,2965.1,45877,2.4,2.5,0.7,14.9
69.2,2009,231,5,8.7,324.5,66,0,58,6,74,7.8,71,0.3,2545.5,46533,2.5,2.6,0.7,14.9
67.7,2008,273,5,9.5,456.5,84,48,57.6,6,91,6.6,9,0.4,3891.4,462582,2.5,2.6,0.7,14.9
67.5,2007,277,5,8.9,46.2,92,1005,57.2,6,98,6.4,98,0.7,368.7,465935,2.5,2.7,0.7,14.8
67.7,2006,267,5,8,29.4,96,42724,56.8,6,99,6.4,98,0.8,233.2,4678775,2.6,2.7,0.7,14.7
67,2005,278,5,7.3,217.4,97,2392,56.4,6,95,6.4,96,0.9,1828.7,471515,2.7,2.8,0.7,14.5
67.4,2004,267,5,6.8,180.4,98,146,56.1,6,99,6.6,99,1,1367.4,474516,2.7,2.8,0.7,14.6
67.6,2003,256,6,5.9,21.2,77,411,55.7,6,99,6.9,97,0.9,148.5,4781295,2.8,2.9,0.7,14.3
67.6,2002,256,6,4.9,115.7,48,7587,55.4,7,99,6.3,99,0.9,879.5,48225,2.9,3,0.7,13.9
67.7,2001,253,6,4.3,8.9,7,16970,55.1,7,99,5.7,99,0.8,78.7,48683865,2.9,3,0.7,13.2
67.5,2000,257,6,4.5,7.9,4,817,54.8,8,99,5.6,99,0.7,635.8,49175848,3,3.1,0.7,13.3
77.1,2015,75,1,4.3,0,99,347,64.2,1,99,6.1,99,0.1,3911.7,13452239.1,5.3,5.1,0.8,13.3
76.9,2014,77,1,1.9,3862.7,99,344,62.4,1,99,3.6,99,0.1,44449.7,13452239.1,5.2,5,0.8,13.3
76.7,2013,78,1,1.8,377.2,98,0,6.5,1,98,3.5,98,0.1,4335.6,13452239.1,5.2,5,0.8,13.3
76.5,2012,8,1,1.8,3663.8,96,132,58.6,1,96,3.5,96,0.1,42112.2,13452239.1,5.1,5,0.8,13.3
76.3,2011,81,1,1.7,387.8,95,0,57.1,1,95,3.7,95,0.1,4462.3,13452239.1,5.1,4.9,0.8,13.3
76.2,2010,82,1,1.7,308.1,94,87,55.8,1,94,3.9,94,0.1,3549.1,13452239.1,5.1,4.9,0.8,13.3
76,2009,84,1,1.7,292.4,93,0,55.1,1,94,4.5,93,0.1,3372.6,13452239.1,5.1,4.9,0.8,13.2
75.8,2008,85,1,1.9,4003.9,92,55,54.8,1,94,2.9,92,0.1,45759,13452239.1,5.1,4.9,0.8,13.1
75.6,2007,87,1,1.7,3759.5,92,0,55.1,1,94,2.6,92,0.1,42672.6,13452239.1,5.1,4.9,0.8,12.9
75.4,2006,89,1,1.7,3749.9,92,0,55.8,1,94,2.3,92,0.1,42372.2,13452239.1,5.1,4.9,0.8,12.8
75.3,2005,92,1,1.8,3427.3,92,29,56.6,1,94,2.3,94,0.1,39439.8,13452239.1,5.1,4.9,0.8,12.6
75.1,2004,95,1,1.8,2972.4,92,22,57,1,94,2.5,94,0.1,36161.2,13452239.1,5.2,4.9,0.8,12.4
74.9,2003,98,1,1.7,277.2,92,42,56.8,1,94,2.7,94,0.1,3323.5,13452239.1,5.2,5,0.8,12.3
74.7,2002,11,1,1.7,2598.8,92,53,56,1,94,2.7,94,0.1,31311.4,13452239.1,5.3,5,0.8,12.1
74.5,2001,14,1,1.7,243.8,92,30,55,1,94,2.5,94,0.1,3161.5,13452239.1,5.3,5.1,0.8,12
74.2,2000,17,1,1.6,263,92,69,54.1,1,94,2.4,94,0.1,3371.3,13452239.1,5.4,5.1,0.8,11.8
81.2,2015,69,3,10.7,0,79.5,91,66.6,4,96,6.1,96,0.1,6938.3,13452239.1,0.8,0.6,0.6,12.2
81,2014,71,3,10.4,0,79.5,133,66,4,95,9.1,95,0.1,6938.3,13452239.1,0.8,0.5,0.6,12.2
87,2013,72,3,10.3,0,79.5,1919,65.4,4,95,9.3,95,0.1,6938.3,13452239.1,0.8,0.5,0.6,12.2
86,2012,72,3,10.4,0,79.5,2092,64.8,4,95,9.4,95,0.1,6938.3,13452239.1,0.8,0.5,0.6,12.2
86,2011,74,3,10.7,0,79.5,1112,64.2,4,95,9.3,95,0.1,6938.3,13452239.1,0.8,0.5,0.6,12.2
82,2010,77,3,10.9,0,79.5,443,63.6,4,94,9.5,94,0.1,6938.3,13452239.1,0.8,0.5,0.6,12.2
81,2009,78,4,10.8,0,79.5,1212,63.1,4,93,9.8,93,0.1,6938.3,13452239.1,0.8,0.5,0.6,12.2
79.6,2008,8,4,11.5,0,79.5,1445,62.5,4,92,8.9,92,0.1,6938.3,13452239.1,0.8,0.5,0.6,12.2
79.5,2007,8,4,11.8,0,79.5,1022,61.9,4,92,8.4,92,0.1,6938.3,13452239.1,0.7,0.5,0.6,12.2
79.3,2006,82,4,11.6,0,79.5,764,61.3,4,92,8.4,92,0.1,6938.3,13452239.1,0.7,0.5,0.6,12.2
79,2005,82,4,12.1,0,79.5,79,6.7,4,91,8.2,91,0.1,6938.3,13452239.1,0.7,0.5,0.6,12.2
78.8,2004,83,4,12.2,0,79.5,189,6.1,4,92,8,92,0.1,6938.3,13452239.1,0.7,0.5,0.6,12.2
78.3,2003,86,4,11.9,0,79.5,460,59.5,4,91,7.8,91,0.1,6938.3,13452239.1,0.7,0.5,0.6,12.2
78.2,2002,87,4,11.4,0,79.5,314,58.8,4,91,7.6,91,0.1,6938.3,13452239.1,0.7,0.5,0.6,12.2
78,2001,88,4,10.9,0,79.5,73,58.2,4,91,7.3,91,0.1,6938.3,13452239.1,0.7,0.5,0.6,12.2
77.8,2000,89,4,10.6,0,79.5,104,57.5,5,91,6.9,91,0.1,6938.3,13452239.1,0.7,0.5,0.6,12.2
61.8,2015,279,85,4.3,0,98,30,23.8,119,96,6.1,98,1.4,6938.3,13452239.1,6.7,6.5,0.6,12.2
67,2014,34,86,0,0,97,88,23.2,121,97,5.6,97,1.4,6938.3,13452239.1,6.8,6.6,0.6,12.2
59.7,2013,323,86,4.2,0,91,185,22.5,124,91,5.6,91,2.1,6938.3,13452239.1,6.8,6.7,0.6,12.2
58.6,2012,348,87,4,0,92,1668,21.9,126,9,5.7,92,2.4,6938.3,13452239.1,6.9,6.8,0.6,12.2
58.3,2011,348,88,4,0,9,1622,21.3,128,88,5.7,9,3.1,6938.3,13452239.1,7,6.9,0.6,12.2
57.5,2010,36,89,4.2,0,91,167,2.7,131,94,5.3,91,4.6,6938.3,13452239.1,7.1,7.1,0.6,12.2
56.9,2009,368,91,4,0,85,1574,2.2,135,88,4,85,6.4,6938.3,13452239.1,7.2,7.2,0.6,12.2
56.2,2008,376,92,3.4,0,86,3413,19.6,138,89,4.2,86,7.4,6938.3,13452239.1,7.3,7.3,0.6,12.2
54.5,2007,411,94,4.4,0,83,7726,19.1,141,88,4.7,83,8.5,6938.3,13452239.1,7.5,7.4,0.6,12.2
53.1,2006,437,96,4.1,0,9,2362,18.6,145,91,6.9,9,9.4,6938.3,13452239.1,7.6,7.5,0.6,12.2
52.2,2005,449,97,3.9,0,9,23,18.1,149,91,4.7,9,10,6938.3,13452239.1,7.7,7.6,0.6,12.2
51.5,2004,454,100,3.8,0,95,1419,17.7,154,95,4.1,95,10.8,6938.3,13452239.1,7.8,7.8,0.6,12.2
58,2003,459,103,2.3,0,95,1673,17.2,160,97,4.6,95,11.5,6938.3,13452239.1,7.9,7.9,0.6,12.2
52,2002,46,106,3.4,0,89,5131,16.8,166,91,3.6,89,12.1,6938.3,13452239.1,8,8,0.6,12.2
49.6,2001,46,110,4.1,0,79.5,11847,16.4,173,65,3.3,87,12.5,6938.3,13452239.1,8.2,8.1,0.6,12.2
49.2,2000,457,114,3.9,0,79.5,14649,16,181,64,2.6,79,12.8,6938.3,13452239.1,8.3,8.3,0.6,12.2
79.3,2015,13,23,4.3,0,92,188,69.6,26,93,6.1,95,0.1,6938.3,13452239.1,0.8,0.6,0.6,12.2
79.1,2014,14,23,8.8,0,92,667,69.1,27,93,17.1,95,0.1,6938.3,13452239.1,0.8,0.6,0.6,12.2
78.9,2013,16,23,8.8,0,91,187,68.6,27,93,16.9,94,0.1,6938.3,13452239.1,0.7,0.6,0.6,12.2
78.8,2012,16,24,8.8,0,9,55,68,28,93,17.2,94,0.1,6938.3,13452239.1,0.7,0.6,0.6,12.2
78.7,2011,16,25,8.7,0,91,220,67.5,29,94,17.6,96,0.1,6938.3,13452239.1,0.7,0.6,0.6,12.2
78.7,2010,15,25,8.6,0,92,63,66.9,30,93,17.2,95,0.1,6938.3,13452239.1,0.7,0.6,0.6,12.2
78.5,2009,18,26,8.7,0,92,71,66.3,31,93,17,95,0.1,6938.3,13452239.1,0.7,0.6,0.6,12.2
78.2,2008,18,27,8.7,0,94,140,65.7,31,94,16.2,96,0.1,6938.3,13452239.1,0.7,0.6,0.6,12.2
78.1,2007,11,27,8.7,0,93,43,65.1,32,93,15.6,96,0.1,6938.3,13452239.1,0.7,0.6,0.6,12.2
77.8,2006,113,28,8.6,0,93,55,64.4,33,93,15.3,96,0.1,6938.3,13452239.1,0.7,0.6,0.6,12.2
77.5,2005,112,28,8.5,0,93,66,63.8,33,92,15.2,96,0.1,6938.3,13452239.1,0.7,0.6,0.6,12.2
